district,year,annual_rainfall_mm,avg_temperature_c,avg_humidity_percent,avg_wind_speed_mps,avg_pressure_kpa,max_daily_rainfall_mm
BARAN,2017,502.56,26.925753424657533,41.89312328767123,2.150356164383562,97.50761643835617,34.25
BARAN,2018,696.09,26.54076712328767,44.220109589041094,2.151972602739726,97.49558904109588,51.37
BARAN,2019,1196.14,25.701561643835614,54.111835616438356,2.0224931506849315,97.56126027397261,81.12
BARAN,2020,599.27,26.013032786885248,52.04658469945355,2.032431693989071,97.52978142076503,48.56
BARAN,2021,1115.75,26.23591780821918,53.48832876712329,2.1511232876712327,97.4687397260274,107.01
BARAN,2022,1103.77,26.05402739726027,54.99871232876712,2.116986301369863,97.4446301369863,118.17
BARMER,1986,113.81,26.968301369863013,30.03835616438356,3.264219178082192,98.3945205479452,23.42
BARMER,1987,18.72,28.131698630136984,27.58380821917808,3.204493150684932,98.43687671232877,5.91
BARMER,1988,248.24,28.105901639344264,33.74699453551912,3.271994535519126,98.31811475409836,56.5
BARMER,1989,107.73,27.321698630136986,31.211041095890412,3.2189315068493154,98.40019178082191,16.15
BARMER,1990,163.42,27.784027397260274,34.50219178082192,3.240986301369863,98.35553424657533,41.44
BARMER,1991,71.33,27.69421917808219,29.096438356164384,3.15213698630137,98.40076712328766,18.92
BARMER,1992,259.35,26.999754098360654,35.3764480874317,2.8800273224043713,98.45860655737704,28.4
BARMER,1993,300.56,27.66191780821918,32.80980821917808,3.076821917808219,98.41728767123287,96.56
BARMER,1994,263.11,27.239561643835618,35.51350684931507,2.974027397260274,98.3853698630137,22.94
BARMER,1995,219.76999999999998,27.374493150684934,33.31939726027397,3.0125205479452055,98.3941095890411,28.83
BARMER,1996,239.20000000000002,27.288196721311476,32.189180327868854,3.075191256830601,98.35475409836064,21.68
BARMER,1997,222.41,26.686849315068496,36.32961643835616,3.2184657534246575,98.47816438356163,15.77
BARMER,1998,233.64,27.89695890410959,33.27186301369863,2.9921095890410956,98.387698630137,44.86
BARMER,1999,83.58,27.98386301369863,31.372493150684928,3.299917808219178,98.32591780821917,16.6
BARMER,2000,97.64,27.81169398907104,30.754590163934427,3.387185792349727,98.29584699453551,27.66
BARMER,2001,219.98000000000002,27.553780821917805,32.362849315068495,3.0518904109589045,98.35320547945204,38.81
BARMER,2002,47.379999999999995,28.08778082191781,29.065479452054795,3.1803013698630136,98.39142465753426,6.68
BARMER,2003,271.0,26.901616438356164,35.45857534246575,2.988219178082192,98.41528767123287,25.95
BARMER,2004,170.0,27.931366120218577,33.18368852459016,2.924207650273224,98.40262295081968,29.89
BARMER,2005,161.19,27.200136986301366,33.61172602739726,2.8327123287671236,98.41101369863013,19.8
BARMER,2006,585.54,27.03882191780822,42.041561643835614,2.7416438356164385,98.38764383561643,111.72
BARMER,2007,218.18,27.498849315068494,36.25008219178083,2.8517808219178087,98.36723287671234,24.99
BARMER,2008,257.96,27.191366120218582,36.09286885245901,2.9940437158469946,98.36079234972678,23.52
BARMER,2009,178.95,27.927808219178083,34.17024657534247,2.856575342465754,98.38046575342466,27.03
BARMER,2010,424.94,27.563424657534245,39.15528767123288,2.7283013698630136,98.34619178082193,34.5
BARMER,2011,364.89,26.993506849315068,40.735643835616436,2.8632602739726023,98.342,53.76
BARMER,2012,353.2,26.42434426229508,37.83658469945355,2.8835519125683065,98.36434426229508,52.48
BARMER,2013,339.69,26.77219178082192,39.78920547945205,2.861835616438356,98.3858904109589,52.71
BARMER,2014,241.74,26.848657534246577,36.60783561643836,3.073917808219178,98.47534246575343,37.34
BARMER,2015,403.38,26.847589041095894,39.1818904109589,2.8377260273972604,98.49997260273972,40.77
BARMER,2016,268.87,27.764262295081966,37.50191256830601,2.881666666666667,98.42576502732241,29.88
BARMER,2017,446.37,26.90391780821918,38.96101369863014,2.8718082191780825,98.42852054794521,29.79
BARMER,2018,161.01999999999998,27.81928767123288,32.904739726027394,2.851506849315068,98.39821917808219,36.37
BARMER,2019,400.64,27.013013698630136,42.24334246575342,2.899506849315068,98.46994520547945,43.25
BARMER,2020,389.7,26.87256830601093,42.90128415300547,2.852896174863388,98.42827868852459,74.03
BARMER,2021,282.19,27.593698630136988,39.11939726027397,3.14986301369863,98.36561643835616,18.9
BARMER,2022,561.6800000000001,27.206219178082193,44.3712602739726,3.0374246575342467,98.33991780821918,74.08
BHARATPUR,1986,449.05,26.26832876712329,37.17701369863014,2.0433424657534247,98.48871232876712,43.16
BHARATPUR,1987,391.24,27.626931506849314,31.56895890410959,1.9802191780821916,98.5195890410959,31.67
BHARATPUR,1988,620.52,26.983387978142076,39.52243169398908,2.07068306010929,98.41956284153005,38.34
BHARATPUR,1989,354.53,26.818410958904106,32.06794520547945,2.0586849315068494,98.46920547945206,36.9
BHARATPUR,1990,728.2,26.264630136986302,44.57273972602739,2.071890410958904,98.45832876712329,55.95
BHARATPUR,1991,532.63,26.667479452054792,36.9278904109589,2.054849315068493,98.48668493150684,57.88
BHARATPUR,1992,582.68,26.354644808743167,40.11939890710383,2.074918032786885,98.54237704918033,31.83
BHARATPUR,1993,672.42,26.55142465753425,38.94293150684931,2.107205479452055,98.50416438356163,63.8
BHARATPUR,1994,688.43,26.43758904109589,40.11753424657534,1.9836164383561643,98.47405479452054,53.05
BHARATPUR,1995,755.03,26.17764383561644,42.66449315068493,2.0685205479452056,98.47509589041097,91.83
BHARATPUR,1996,772.52,25.912349726775957,43.64169398907104,1.9901092896174863,98.44442622950821,33.45
BHARATPUR,1997,528.22,26.013753424657537,41.523917808219174,2.0515890410958906,98.57547945205481,53.43
BHARATPUR,1998,656.57,26.137643835616437,44.91082191780822,1.9644931506849315,98.51306849315067,27.61
BHARATPUR,1999,474.13,27.17849315068493,35.63312328767123,2.076876712328767,98.4001095890411,41.52
BHARATPUR,2000,324.32,27.235437158469946,31.932814207650274,2.121639344262295,98.365,25.72
BHARATPUR,2001,408.59,27.095095890410956,34.55221917808219,1.9558904109589041,98.43997260273972,28.54
BHARATPUR,2002,399.64,27.628684931506847,34.80221917808219,2.0330410958904106,98.45547945205479,42.89
BHARATPUR,2003,499.28,26.371534246575344,42.574164383561644,1.8336986301369862,98.51216438356165,36.44
BHARATPUR,2004,562.73,26.975245901639347,41.50666666666667,2.0636885245901637,98.49021857923496,43.74
BHARATPUR,2005,453.97,26.44868493150685,40.55613698630137,2.0623561643835617,98.49323287671233,54.7
BHARATPUR,2006,438.32,27.329205479452053,39.447315068493154,2.1453424657534246,98.47764383561643,54.28
BHARATPUR,2007,460.78,26.848712328767125,40.16095890410959,2.091698630136986,98.46424657534246,52.66
BHARATPUR,2008,650.22,26.00450819672131,45.370765027322406,1.836120218579235,98.46275956284154,45.24
BHARATPUR,2009,482.29,27.310109589041097,40.409424657534245,2.018109589041096,98.46298630136985,60.46
BHARATPUR,2010,540.87,26.9607397260274,45.308383561643836,1.8942465753424658,98.45608219178082,38.63
BHARATPUR,2011,657.82,25.777616438356166,48.704767123287674,1.8176164383561642,98.44945205479453,34.2
BHARATPUR,2012,763.3,25.62464480874317,43.468032786885246,2.0399180327868853,98.44232240437158,51.9
BHARATPUR,2013,1032.97,25.07087671232877,52.171342465753426,1.8873972602739726,98.49728767123288,86.48
BHARATPUR,2014,571.87,26.134876712328765,43.71479452054795,1.9171506849315068,98.56967123287671,48.42
BHARATPUR,2015,611.09,26.14246575342466,43.7478904109589,1.8314794520547946,98.61947945205479,51.32
BHARATPUR,2016,790.1800000000001,26.79846994535519,42.02579234972678,1.7495355191256832,98.50598360655738,73.55
BHARATPUR,2017,485.94,26.955917808219176,39.465397260273974,1.945150684931507,98.49975342465754,39.0
BHARATPUR,2018,859.07,26.20646575342466,45.346657534246575,1.851205479452055,98.48109589041096,53.38
BHARATPUR,2019,720.8,25.88071232876712,50.47772602739726,1.8333424657534245,98.56890410958904,39.47
BHARATPUR,2020,514.03,26.045109289617486,46.1242349726776,1.8460382513661202,98.54980874316941,22.36
BHARATPUR,2021,814.9300000000001,25.936794520547945,50.417397260273965,1.9406575342465755,98.49268493150686,62.38
BHARATPUR,2022,788.55,26.180575342465755,51.83687671232877,1.9375068493150687,98.44350684931506,69.99
BHILWARA,1986,540.96,24.77104109589041,37.848383561643836,2.4730684931506848,95.43484931506849,45.32
BHILWARA,1987,279.87,26.275287671232874,32.894383561643835,2.3972328767123288,95.48706849315069,19.41
BHILWARA,1988,497.34,25.980710382513664,38.88844262295082,2.4224590163934425,95.37896174863387,36.4
BHILWARA,1989,383.68,25.407205479452053,34.32243835616438,2.486904109589041,95.43783561643835,65.35
BHILWARA,1990,489.4,25.433917808219174,42.47972602739726,2.4240821917808217,95.40904109589042,38.01
BHILWARA,1991,403.07,25.57890410958904,35.10780821917808,2.346684931506849,95.44750684931506,28.75
BHILWARA,1992,633.68,24.69415300546448,43.434617486338794,2.2933879781420763,95.5014480874317,64.54
BHILWARA,1993,546.65,25.64813698630137,38.54260273972603,2.450986301369863,95.47476712328768,48.91
BHILWARA,1994,645.98,24.88876712328767,42.71339726027397,2.3187123287671234,95.4329315068493,48.96
BHILWARA,1995,512.35,25.306164383561644,39.52597260273973,2.3371232876712327,95.4318904109589,43.96
BHILWARA,1996,625.48,24.87289617486339,42.036939890710386,2.343032786885246,95.40254098360656,38.54
BHILWARA,1997,612.8,24.101369863013698,47.498438356164385,2.3956712328767122,95.5213698630137,63.06
BHILWARA,1998,497.23,25.38917808219178,41.328931506849315,2.315041095890411,95.44627397260274,26.07
BHILWARA,1999,347.15,25.954904109589044,35.54898630136986,2.5133424657534245,95.3827397260274,27.11
BHILWARA,2000,323.86,25.796284153005466,33.36273224043716,2.49775956284153,95.35191256830602,26.36
BHILWARA,2001,498.08,25.3593698630137,37.19641095890411,2.2195616438356165,95.41068493150685,46.25
BHILWARA,2002,254.63,26.458520547945206,32.12249315068493,2.507095890410959,95.43271232876712,26.16
BHILWARA,2003,403.89,25.333506849315068,40.41893150684931,2.4024109589041096,95.45180821917809,24.36
BHILWARA,2004,535.51,25.624672131147538,41.00915300546448,2.3122131147540985,95.46049180327869,57.34
BHILWARA,2005,466.99,25.132191780821916,39.7158904109589,2.2457534246575346,95.45019178082191,30.54
BHILWARA,2006,583.42,25.78364383561644,43.04090410958904,2.271150684931507,95.43005479452056,41.5
BHILWARA,2007,507.9,25.504739726027395,41.74493150684931,2.2318082191780824,95.41394520547944,22.62
BHILWARA,2008,521.09,25.084535519125684,42.35986338797814,2.23879781420765,95.41374316939891,43.89
BHILWARA,2009,414.86,26.120931506849313,39.64630136986301,2.345972602739726,95.42591780821918,27.06
BHILWARA,2010,662.42,25.52821917808219,47.8285205479452,2.2453424657534247,95.40391780821918,27.07
BHILWARA,2011,671.1,24.917506849315068,47.73912328767123,2.2135890410958905,95.38808219178082,33.68
BHILWARA,2012,652.11,24.44584699453552,43.99631147540983,2.2442349726775954,95.41150273224044,59.1
BHILWARA,2013,702.17,24.315397260273976,49.006986301369864,2.18372602739726,95.43671232876713,35.21
BHILWARA,2014,558.78,24.898,45.84405479452055,2.368602739726027,95.52035616438356,40.76
BHILWARA,2015,509.84,25.127726027397262,43.65668493150685,2.3256164383561644,95.54410958904108,35.04
BHILWARA,2016,865.32,25.44133879781421,45.904754098360655,2.2708196721311475,95.47737704918033,90.18
BHILWARA,2017,557.65,25.352575342465755,42.45175342465753,2.3125479452054796,95.47071232876712,40.32
BHILWARA,2018,471.02,25.59315068493151,39.769479452054796,2.3254246575342465,95.45597260273972,34.95
BHILWARA,2019,895.51,24.43252054794521,53.04643835616439,2.1852876712328766,95.51301369863013,72.22
BHILWARA,2020,605.75,24.81418032786885,50.13923497267759,2.136420765027322,95.47322404371585,25.18
BHILWARA,2021,698.4,25.315205479452054,49.81909589041096,2.3644109589041093,95.41375342465753,36.8
BHILWARA,2022,821.23,25.268575342465756,50.33969863013699,2.3624383561643834,95.39235616438356,102.64
BUNDI,1986,667.44,25.8693698630137,38.965479452054794,2.276164383561644,97.31852054794521,51.02
BUNDI,1987,356.08,27.32372602739726,33.68838356164384,2.228958904109589,97.36454794520547,25.22
BUNDI,1988,531.61,27.08314207650273,38.61942622950819,2.205983606557377,97.25549180327869,50.84
BUNDI,1989,458.75,26.560438356164383,33.15430136986301,2.2896164383561644,97.31172602739726,89.93
BUNDI,1990,556.36,26.46764383561644,43.33953424657534,2.2495068493150687,97.28997260273971,52.38
BUNDI,1991,485.46,26.574931506849317,35.94098630136986,2.1798082191780823,97.32616438356165,36.95
BUNDI,1992,649.54,25.90554644808743,42.50081967213114,2.1454371584699454,97.3825956284153,53.51
BUNDI,1993,612.73,26.667150684931507,38.81920547945206,2.284082191780822,97.35356164383562,47.85
BUNDI,1994,675.47,26.014794520547945,42.09698630136986,2.125808219178082,97.31205479452055,42.58
BUNDI,1995,697.49,26.15095890410959,41.70819178082192,2.159150684931507,97.31523287671233,79.03
BUNDI,1996,682.53,25.88344262295082,43.32114754098361,2.131885245901639,97.28568306010928,48.94
BUNDI,1997,627.8,25.425890410958907,46.46468493150685,2.2304109589041095,97.41172602739725,69.88
BUNDI,1998,509.53,26.50767123287671,41.5854794520548,2.1123013698630135,97.33098630136986,33.08
BUNDI,1999,391.49,27.061999999999998,35.62731506849315,2.2765205479452053,97.2571506849315,36.79
BUNDI,2000,366.79,26.860273224043716,32.62841530054645,2.2863387978142073,97.22535519125684,29.29
BUNDI,2001,610.63,26.391561643835615,37.49572602739726,2.0276164383561643,97.2928493150685,89.22
BUNDI,2002,315.34,27.557232876712327,33.105479452054794,2.2886027397260276,97.30350684931507,45.16
BUNDI,2003,496.01,26.280849315068494,42.04668493150685,2.127013698630137,97.3391780821918,36.03
BUNDI,2004,634.33,26.654234972677596,41.76333333333333,2.1085792349726775,97.34035519125683,61.14
BUNDI,2005,527.8,26.118876712328767,40.364575342465756,2.1181369863013697,97.33358904109589,31.66
BUNDI,2006,725.91,26.749068493150684,43.62747945205479,2.124630136986301,97.31136986301371,58.17
BUNDI,2007,641.11,26.33898630136986,43.20531506849315,2.0472876712328767,97.30002739726028,38.44
BUNDI,2008,584.98,25.956693989071038,43.45426229508197,2.006885245901639,97.30030054644807,44.8
BUNDI,2009,436.2,27.288712328767122,40.18194520547945,2.1773972602739726,97.30156164383561,44.08
BUNDI,2010,662.04,26.677972602739725,47.57347945205479,2.0434794520547945,97.28635616438355,29.64
BUNDI,2011,845.71,25.63241095890411,50.003068493150685,1.9848219178082194,97.28068493150684,59.43
BUNDI,2012,716.33,25.38363387978142,44.492786885245906,2.0762841530054645,97.29661202185791,48.69
BUNDI,2013,918.75,25.05772602739726,51.26794520547945,2.000821917808219,97.32890410958905,49.89
BUNDI,2014,706.0,25.891561643835615,47.612547945205485,2.204904109589041,97.40665753424658,70.81
BUNDI,2015,784.62,25.769150684931507,46.95197260273973,2.0787397260273974,97.44224657534247,57.91
BUNDI,2016,1002.59,26.433333333333334,46.091584699453556,2.0589344262295084,97.35,61.54
BUNDI,2017,518.21,26.659808219178082,40.84369863013699,2.1375616438356166,97.345698630137,37.49
BUNDI,2018,777.91,26.22917808219178,43.82904109589041,2.143095890410959,97.33172602739727,51.64
BUNDI,2019,1228.27,25.34904109589041,53.913671232876716,1.9786301369863015,97.40115068493151,97.55
BUNDI,2020,593.0,25.885163934426227,50.13622950819672,1.9594808743169398,97.36371584699454,32.08
BUNDI,2021,1159.45,26.025150684931507,52.97487671232877,2.124246575342466,97.29912328767124,124.73
BUNDI,2022,1108.0,25.897616438356163,54.15339726027398,2.093123287671233,97.2724109589041,102.25
CHITTAURGARH,1986,664.91,24.872931506849316,39.370958904109585,2.427205479452055,95.48712328767124,47.61
CHITTAURGARH,1987,348.19,26.345397260273973,34.25331506849315,2.356054794520548,95.54290410958905,26.09
CHITTAURGARH,1988,581.91,26.044016393442625,40.163114754098366,2.361912568306011,95.43398907103824,43.09
CHITTAURGARH,1989,463.96999999999997,25.535726027397256,35.55035616438356,2.4177260273972605,95.49082191780822,75.38
CHITTAURGARH,1990,560.91,25.569506849315072,43.9407397260274,2.3784931506849314,95.46372602739727,46.15
CHITTAURGARH,1991,472.83,25.67435616438356,36.55953424657534,2.301753424657534,95.50024657534246,37.95
CHITTAURGARH,1992,670.7,24.91169398907104,43.53464480874317,2.2671584699453553,95.55322404371586,58.3
CHITTAURGARH,1993,638.58,25.686931506849312,40.21668493150685,2.4133972602739724,95.53246575342466,48.1
CHITTAURGARH,1994,743.33,24.95249315068493,44.04956164383562,2.2719452054794522,95.48619178082191,47.64
CHITTAURGARH,1995,515.74,25.547643835616437,39.872,2.317917808219178,95.48273972602739,48.62
CHITTAURGARH,1996,695.47,25.026830601092897,43.37636612021858,2.3060109289617485,95.45663934426229,46.09
CHITTAURGARH,1997,685.42,24.294164383561647,48.70536986301369,2.3478904109589043,95.57331506849316,66.99
CHITTAURGARH,1998,560.48,25.525561643835616,42.502794520547944,2.2886575342465756,95.49635616438356,27.15
CHITTAURGARH,1999,427.71,25.94460273972603,37.414849315068494,2.4555616438356163,95.43912328767124,32.88
CHITTAURGARH,2000,399.68,25.85420765027322,34.6525956284153,2.4276229508196723,95.40877049180328,30.99
CHITTAURGARH,2001,534.8100000000001,25.47180821917808,37.93150684931507,2.2104657534246575,95.46391780821918,62.33
CHITTAURGARH,2002,321.11,26.486164383561647,33.47846575342466,2.4805479452054793,95.48986301369864,29.68
CHITTAURGARH,2003,427.02,25.567068493150682,41.03750684931507,2.374164383561644,95.50345205479452,33.25
CHITTAURGARH,2004,597.47,25.73226775956284,42.09281420765027,2.2768306010928963,95.51502732240438,85.01
CHITTAURGARH,2005,558.8100000000001,25.19717808219178,41.13024657534246,2.202246575342466,95.50375342465755,38.52
CHITTAURGARH,2006,748.59,25.70923287671233,45.448273972602735,2.201917808219178,95.48591780821918,53.73
CHITTAURGARH,2007,577.75,25.62890410958904,42.932136986301366,2.207917808219178,95.46591780821917,32.0
CHITTAURGARH,2008,558.71,25.21931693989071,43.14806010928962,2.225710382513661,95.46743169398907,52.56
CHITTAURGARH,2009,504.98,26.205150684931503,41.245835616438356,2.2983013698630135,95.47950684931506,35.06
CHITTAURGARH,2010,754.29,25.725342465753425,48.612273972602736,2.220958904109589,95.45627397260274,39.93
CHITTAURGARH,2011,768.91,25.008027397260275,48.94939726027397,2.167945205479452,95.44367123287672,37.17
CHITTAURGARH,2012,739.35,24.533907103825136,45.70792349726776,2.2348907103825137,95.46445355191257,92.21
CHITTAURGARH,2013,759.93,24.456438356164384,49.82252054794521,2.141917808219178,95.4879178082192,43.24
CHITTAURGARH,2014,616.98,25.069808219178082,46.97542465753424,2.2814520547945207,95.57342465753426,50.8
CHITTAURGARH,2015,571.7,25.33342465753425,44.285260273972604,2.304027397260274,95.59810958904109,42.96
CHITTAURGARH,2016,1007.98,25.56396174863388,46.49155737704918,2.18224043715847,95.53398907103826,115.13
CHITTAURGARH,2017,638.62,25.496000000000002,43.516602739726025,2.243178082191781,95.52413698630136,44.47
CHITTAURGARH,2018,539.27,25.71780821917808,40.95690410958904,2.2263287671232876,95.51202739726027,42.83
CHITTAURGARH,2019,1005.71,24.580054794520546,53.91443835616438,2.1396712328767125,95.56558904109589,76.3
CHITTAURGARH,2020,670.44,24.87103825136612,51.736393442622955,2.1324863387978144,95.52573770491803,37.41
CHITTAURGARH,2021,788.89,25.365534246575344,51.072273972602744,2.3014246575342465,95.47060273972602,44.3
CHITTAURGARH,2022,847.93,25.37208219178082,51.00934246575343,2.2975342465753426,95.45041095890411,78.74
DHAULPUR,1986,573.21,26.286465753424658,39.74654794520548,2.02986301369863,98.71167123287672,60.93
DHAULPUR,1987,561.37,27.553041095890414,34.61424657534247,1.9861369863013698,98.74665753424657,82.52
DHAULPUR,1988,618.0,27.2396174863388,39.35448087431694,2.0581420765027323,98.64344262295081,37.87
