date,location,latitude,longitude,rainfall_mm,temperature_c,humidity_percent,wind_speed_mps,pressure_kpa
2025-05-22,Rajsamand,25.0715,73.8798,0.01,34.02,42.24,3.14,93.46
2025-05-23,Rajsamand,25.0715,73.8798,0.01,33.44,43.58,3.5,93.27
2025-05-24,Rajsamand,25.0715,73.8798,0.01,34.48,29.48,3.03,93.13
2025-05-25,Rajsamand,25.0715,73.8798,0.53,33.76,35.82,2.62,93.34
2025-05-26,Rajsamand,25.0715,73.8798,0.01,34.32,35.32,3.3,93.3
2025-05-27,Rajsamand,25.0715,73.8798,0.02,34.71,32.84,2.43,93.1
2025-05-28,Rajsamand,25.0715,73.8798,9.6,34.82,37.45,4.09,93.1
2025-05-29,Rajsamand,25.0715,73.8798,0.35,31.08,49.61,2.9,93.07
2025-05-30,Rajsamand,25.0715,73.8798,0.59,31.33,43.07,4.35,93.02
2025-05-31,Rajsamand,25.0715,73.8798,0.11,30.3,44.45,5.63,93.32
2025-06-01,Rajsamand,25.0715,73.8798,0.05,29.93,49.07,5.45,93.43
2025-06-02,Rajsamand,25.0715,73.8798,1.44,30.36,47.96,4.17,93.34
2025-06-03,Rajsamand,25.0715,73.8798,0.78,30.11,48.9,4.42,93.47
2025-06-04,Rajsamand,25.0715,73.8798,0.05,30.09,48.43,3.33,93.7
2025-06-05,Rajsamand,25.0715,73.8798,0.0,31.31,37.52,2.71,93.94
2025-06-06,Rajsamand,25.0715,73.8798,0.04,32.54,36.98,3.8,93.97
2025-06-07,Rajsamand,25.0715,73.8798,0.62,32.98,30.0,4.28,93.89
2025-06-08,Rajsamand,25.0715,73.8798,0.0,32.98,29.07,4.72,93.83
2025-06-09,Rajsamand,25.0715,73.8798,0.0,33.54,33.17,5.12,93.74
2025-06-10,Rajsamand,25.0715,73.8798,0.0,34.15,33.39,4.3,93.58
2025-06-11,Rajsamand,25.0715,73.8798,0.0,34.67,28.75,3.4,93.52
2025-06-12,Rajsamand,25.0715,73.8798,0.0,36.02,25.97,2.28,93.34
2025-06-13,Rajsamand,25.0715,73.8798,0.11,37.09,23.73,1.48,93.26
2025-06-14,Rajsamand,25.0715,73.8798,3.58,35.85,34.53,2.11,93.21
2025-06-15,Rajsamand,25.0715,73.8798,3.5,32.68,47.08,2.47,93.08
2025-06-16,Rajsamand,25.0715,73.8798,7.73,29.33,67.04,3.08,92.96
2025-06-17,Rajsamand,25.0715,73.8798,6.47,28.19,75.6,4.12,92.99
2025-06-18,Rajsamand,25.0715,73.8798,8.94,28.71,73.18,4.52,93.02
2025-06-19,Rajsamand,25.0715,73.8798,3.69,28.95,71.24,5.36,93.01
2025-06-20,Rajsamand,25.0715,73.8798,10.04,26.94,75.88,4.68,93.27
2025-06-21,Rajsamand,25.0715,73.8798,22.78,26.79,79.93,3.35,93.35
2025-06-22,Rajsamand,25.0715,73.8798,9.39,27.63,76.1,3.0,93.29
2025-06-23,Rajsamand,25.0715,73.8798,1.95,26.36,83.87,3.19,93.13
2025-06-24,Rajsamand,25.0715,73.8798,0.95,29.5,71.6,1.89,93.02
2025-06-25,Rajsamand,25.0715,73.8798,9.82,27.72,79.65,2.14,93.11
2025-06-26,Rajsamand,25.0715,73.8798,6.51,28.69,79.07,2.2,93.23
2025-06-27,Rajsamand,25.0715,73.8798,5.8,27.99,76.07,2.36,93.18
2025-06-28,Rajsamand,25.0715,73.8798,3.3,27.2,76.19,4.15,93.19
2025-06-29,Rajsamand,25.0715,73.8798,6.44,27.24,78.2,4.6,93.13
2025-06-30,Rajsamand,25.0715,73.8798,1.01,27.74,74.94,4.77,93.15
2025-07-01,Rajsamand,25.0715,73.8798,2.75,27.64,76.25,4.06,93.25
2025-07-02,Rajsamand,25.0715,73.8798,23.82,25.31,83.83,3.89,93.17
2025-07-03,Rajsamand,25.0715,73.8798,21.17,26.23,86.42,2.4,93.15
2025-07-04,Rajsamand,25.0715,73.8798,1.43,26.44,83.46,3.26,93.3
2025-07-05,Rajsamand,25.0715,73.8798,9.46,26.43,85.93,2.85,93.3
2025-07-06,Rajsamand,25.0715,73.8798,6.13,26.42,84.01,2.18,93.2
2025-07-07,Rajsamand,25.0715,73.8798,0.56,26.88,79.52,3.22,93.27
2025-07-08,Rajsamand,25.0715,73.8798,0.02,27.38,76.46,3.12,93.39
2025-07-09,Rajsamand,25.0715,73.8798,0.81,27.25,77.91,3.42,93.42
2025-07-10,Rajsamand,25.0715,73.8798,0.22,27.24,75.88,3.19,93.47
2025-07-11,Rajsamand,25.0715,73.8798,9.18,25.87,84.37,2.9,93.52
2025-07-12,Rajsamand,25.0715,73.8798,25.4,25.47,85.54,3.16,93.5
2025-07-13,Rajsamand,25.0715,73.8798,15.37,25.96,86.91,3.11,93.41
2025-07-14,Rajsamand,25.0715,73.8798,28.33,25.47,89.87,4.81,93.23
2025-07-15,Rajsamand,25.0715,73.8798,13.92,25.88,85.93,4.71,93.2
2025-07-16,Rajsamand,25.0715,73.8798,0.91,26.51,83.35,2.97,93.38
2025-07-17,Rajsamand,25.0715,73.8798,0.69,25.95,83.92,2.33,93.51
2025-07-18,Rajsamand,25.0715,73.8798,22.11,24.62,89.14,5.22,93.44
2025-07-19,Rajsamand,25.0715,73.8798,35.59,24.19,89.18,5.18,93.13
2025-07-20,Rajsamand,25.0715,73.8798,2.22,25.45,84.64,3.36,93.15
2025-07-21,Rajsamand,25.0715,73.8798,1.32,25.76,87.32,3.26,93.36
2025-07-22,Rajsamand,25.0715,73.8798,12.78,26.5,86.23,2.55,93.37
2025-07-23,Rajsamand,25.0715,73.8798,2.76,26.06,85.3,3.55,93.18
2025-07-24,Rajsamand,25.0715,73.8798,0.61,26.01,84.63,3.19,93.09
2025-07-25,Rajsamand,25.0715,73.8798,2.79,26.52,85.01,2.37,93.07
2025-07-26,Rajsamand,25.0715,73.8798,10.47,26.07,90.03,3.46,93.05
2025-07-27,Rajsamand,25.0715,73.8798,20.17,25.92,89.68,3.43,93.02
2025-07-28,Rajsamand,25.0715,73.8798,3.63,25.7,90.56,3.5,93.12
2025-07-29,Rajsamand,25.0715,73.8798,0.41,26.26,86.43,3.91,93.18
2025-07-30,Rajsamand,25.0715,73.8798,0.8,25.04,86.41,4.03,93.22
2025-07-31,Rajsamand,25.0715,73.8798,2.86,24.18,89.96,3.25,93.38
2025-08-01,Rajsamand,25.0715,73.8798,0.12,25.25,85.32,3.43,93.48
2025-08-02,Rajsamand,25.0715,73.8798,0.13,25.17,84.56,3.16,93.55
2025-08-03,Rajsamand,25.0715,73.8798,0.14,25.48,84.71,2.9,93.66
2025-08-04,Rajsamand,25.0715,73.8798,0.0,25.54,84.64,3.45,93.77
2025-08-05,Rajsamand,25.0715,73.8798,0.13,25.37,84.7,3.36,93.73
2025-08-06,Rajsamand,25.0715,73.8798,0.11,25.31,83.21,2.95,93.76
2025-08-07,Rajsamand,25.0715,73.8798,0.0,25.4,83.01,2.78,93.75
2025-08-08,Rajsamand,25.0715,73.8798,0.0,25.44,81.98,2.89,93.78
2025-08-09,Rajsamand,25.0715,73.8798,0.01,25.58,80.94,2.1,93.93
2025-08-10,Rajsamand,25.0715,73.8798,0.0,25.45,81.31,2.7,93.83
2025-08-11,Rajsamand,25.0715,73.8798,0.0,25.15,82.61,3.07,93.78
2025-08-12,Rajsamand,25.0715,73.8798,0.0,25.68,81.62,3.44,93.65
2025-08-13,Rajsamand,25.0715,73.8798,0.01,25.15,85.11,2.18,93.52
2025-08-14,Rajsamand,25.0715,73.8798,0.1,26.07,81.83,1.17,93.61
2025-08-15,Rajsamand,25.0715,73.8798,12.38,26.76,83.25,1.33,93.49
2025-08-16,Rajsamand,25.0715,73.8798,9.69,26.96,84.37,1.49,93.32
2025-08-17,Rajsamand,25.0715,73.8798,0.42,27.32,84.67,2.05,93.34
2025-08-18,Rajsamand,25.0715,73.8798,18.27,26.76,86.81,1.08,93.48
2025-08-19,Rajsamand,25.0715,73.8798,4.64,26.65,86.04,2.07,93.36
2025-08-20,Rajsamand,25.0715,73.8798,6.81,26.46,86.97,2.41,93.29
2025-08-21,Rajsamand,25.0715,73.8798,27.54,24.69,92.93,2.44,93.42
2025-08-22,Rajsamand,25.0715,73.8798,41.92,24.44,92.75,3.81,93.44
2025-08-23,Rajsamand,25.0715,73.8798,12.93,25.06,89.0,3.91,93.38
2025-08-24,Rajsamand,25.0715,73.8798,24.17,24.63,91.24,3.34,93.42
2025-08-25,Rajsamand,25.0715,73.8798,16.83,25.17,89.75,3.59,93.36
2025-08-26,Rajsamand,25.0715,73.8798,4.74,25.59,88.6,2.85,93.56
2025-08-27,Rajsamand,25.0715,73.8798,7.07,25.65,89.23,2.24,93.59
2025-08-28,Rajsamand,25.0715,73.8798,1.31,25.75,88.52,1.94,93.51
2025-08-29,Rajsamand,25.0715,73.8798,18.39,25.9,89.96,1.83,93.51
2025-08-30,Rajsamand,25.0715,73.8798,24.46,26.1,89.69,1.42,93.65
2025-08-31,Rajsamand,25.0715,73.8798,22.33,24.61,92.77,3.2,93.57
2025-09-01,Rajsamand,25.0715,73.8798,10.4,24.52,90.62,3.57,93.34
2025-09-02,Rajsamand,25.0715,73.8798,0.71,24.88,88.37,2.75,93.43
2025-09-03,Rajsamand,25.0715,73.8798,10.26,24.45,92.43,2.48,93.54
2025-09-04,Rajsamand,25.0715,73.8798,10.64,24.58,92.01,2.17,93.54
2025-09-05,Rajsamand,25.0715,73.8798,15.83,25.39,90.88,1.92,93.49
2025-09-06,Rajsamand,25.0715,73.8798,28.75,25.17,92.38,2.62,93.39
2025-09-07,Rajsamand,25.0715,73.8798,9.15,24.44,92.17,5.35,93.32
2025-09-08,Rajsamand,25.0715,73.8798,1.59,23.73,89.53,4.47,93.66
2025-09-09,Rajsamand,25.0715,73.8798,0.25,23.73,87.74,2.33,94.04
2025-09-10,Rajsamand,25.0715,73.8798,0.0,23.28,86.96,1.83,94.09
2025-09-11,Rajsamand,25.0715,73.8798,0.0,22.73,87.93,2.35,94.03
2025-09-12,Rajsamand,25.0715,73.8798,0.0,23.19,87.76,1.83,94.1
2025-09-13,Rajsamand,25.0715,73.8798,0.0,24.13,85.21,1.25,94.08
2025-09-14,Rajsamand,25.0715,73.8798,0.0,24.65,84.45,1.31,94.03
2025-09-15,Rajsamand,25.0715,73.8798,0.02,23.95,87.12,2.12,93.88
2025-09-16,Rajsamand,25.0715,73.8798,0.01,23.92,88.28,1.86,93.85
2025-09-17,Rajsamand,25.0715,73.8798,0.0,24.9,87.15,1.67,93.87
2025-09-18,Rajsamand,25.0715,73.8798,1.92,24.96,86.75,1.81,93.88
2025-09-19,Rajsamand,25.0715,73.8798,12.07,25.58,82.48,1.0,93.98
2025-09-20,Rajsamand,25.0715,73.8798,4.45,24.88,87.96,1.67,93.95
2025-09-21,Rajsamand,25.0715,73.8798,18.08,24.78,87.4,1.76,93.92
2025-09-22,Rajsamand,25.0715,73.8798,0.45,25.01,85.89,1.21,93.94
2025-09-23,Rajsamand,25.0715,73.8798,0.21,24.45,85.97,1.58,93.94
2025-09-24,Rajsamand,25.0715,73.8798,0.05,24.28,86.37,2.11,93.82
2025-09-25,Rajsamand,25.0715,73.8798,0.0,24.02,84.7,1.48,93.85
2025-09-26,Rajsamand,25.0715,73.8798,0.0,24.78,80.23,1.51,93.95
2025-09-27,Rajsamand,25.0715,73.8798,0.07,25.12,81.62,2.08,93.98
2025-09-28,Rajsamand,25.0715,73.8798,1.46,25.21,87.98,3.13,93.72
2025-09-29,Rajsamand,25.0715,73.8798,0.85,25.48,88.53,3.19,93.56
2025-09-30,Rajsamand,25.0715,73.8798,0.43,24.09,88.58,2.57,93.57
2025-10-01,Rajsamand,25.0715,73.8798,0.38,23.74,85.94,1.86,93.61
2025-10-02,Rajsamand,25.0715,73.8798,0.42,24.29,84.73,0.96,93.88
2025-10-03,Rajsamand,25.0715,73.8798,29.18,24.45,88.36,1.19,94.14
2025-10-04,Rajsamand,25.0715,73.8798,9.79,24.04,90.35,2.28,94.16
2025-10-05,Rajsamand,25.0715,73.8798,1.33,23.72,87.8,2.74,94.09
2025-10-06,Rajsamand,25.0715,73.8798,2.62,23.1,88.38,3.35,94.11
2025-10-07,Rajsamand,25.0715,73.8798,0.52,21.56,83.58,2.49,94.19
2025-10-08,Rajsamand,25.0715,73.8798,0.01,20.99,76.63,1.44,94.38
2025-10-09,Rajsamand,25.0715,73.8798,0.0,21.7,67.57,0.86,94.5
2025-10-10,Rajsamand,25.0715,73.8798,0.0,22.0,59.43,0.84,94.37
2025-10-11,Rajsamand,25.0715,73.8798,0.0,21.99,56.99,0.94,94.39
2025-10-12,Rajsamand,25.0715,73.8798,0.0,22.42,56.99,1.0,94.35
2025-10-13,Rajsamand,25.0715,73.8798,0.0,22.3,58.89,1.03,94.39
2025-10-14,Rajsamand,25.0715,73.8798,0.0,20.77,69.71,1.4,94.27
2025-10-15,Rajsamand,25.0715,73.8798,0.0,20.62,72.33,1.29,94.24
2025-10-16,Rajsamand,25.0715,73.8798,0.0,22.19,64.75,0.8,94.27
2025-10-17,Rajsamand,25.0715,73.8798,0.0,22.61,61.62,0.95,94.4
2025-10-18,Rajsamand,25.0715,73.8798,0.0,22.58,55.55,0.95,94.31
2025-10-19,Rajsamand,25.0715,73.8798,0.0,22.09,56.36,0.87,94.2
2025-10-20,Rajsamand,25.0715,73.8798,0.0,22.12,61.14,0.93,94.22
2025-10-21,Rajsamand,25.0715,73.8798,0.0,22.46,68.76,0.88,94.38
2025-10-22,Rajsamand,25.0715,73.8798,0.0,22.54,68.74,1.27,94.47
2025-10-23,Rajsamand,25.0715,73.8798,0.0,21.19,69.58,1.61,94.39
2025-10-24,Rajsamand,25.0715,73.8798,0.0,21.31,70.58,1.45,94.35
2025-10-25,Rajsamand,25.0715,73.8798,0.0,20.51,67.74,1.83,94.26
2025-10-26,Rajsamand,25.0715,73.8798,0.61,21.0,84.89,2.19,94.24
2025-10-27,Rajsamand,25.0715,73.8798,40.22,21.57,91.85,3.09,94.24
2025-10-28,Rajsamand,25.0715,73.8798,10.54,19.78,92.62,3.67,94.23
2025-10-29,Rajsamand,25.0715,73.8798,4.3,19.96,91.63,3.01,94.2
2025-10-30,Rajsamand,25.0715,73.8798,7.72,20.73,94.11,3.06,94.13
2025-10-31,Rajsamand,25.0715,73.8798,0.25,21.66,86.95,1.94,94.24
2025-11-01,Rajsamand,25.0715,73.8798,0.0,22.84,78.75,0.72,94.29
2025-11-02,Rajsamand,25.0715,73.8798,0.01,23.86,68.68,0.78,94.35
2025-11-03,Rajsamand,25.0715,73.8798,7.42,22.86,86.83,1.9,94.2
2025-11-04,Rajsamand,25.0715,73.8798,0.35,21.27,81.23,2.78,94.14
2025-11-05,Rajsamand,25.0715,73.8798,0.0,19.67,61.83,1.49,94.26
2025-11-06,Rajsamand,25.0715,73.8798,0.0,19.41,48.85,1.16,94.43
2025-11-07,Rajsamand,25.0715,73.8798,0.0,19.38,41.26,0.9,94.57
2025-11-08,Rajsamand,25.0715,73.8798,0.0,18.73,45.86,1.0,94.63
2025-11-09,Rajsamand,25.0715,73.8798,0.0,18.32,49.02,1.15,94.52
2025-11-10,Rajsamand,25.0715,73.8798,0.0,18.17,51.1,1.2,94.46
2025-11-11,Rajsamand,25.0715,73.8798,0.0,19.04,48.78,0.59,94.56
2025-11-12,Rajsamand,25.0715,73.8798,0.0,19.5,48.83,0.7,94.66
2025-11-13,Rajsamand,25.0715,73.8798,0.0,19.14,48.58,0.96,94.77
2025-11-14,Rajsamand,25.0715,73.8798,0.0,17.4,53.04,1.07,94.72
2025-11-15,Rajsamand,25.0715,73.8798,0.0,16.26,53.01,1.4,94.83
2025-11-16,Rajsamand,25.0715,73.8798,0.0,16.31,53.11,1.4,94.99
2025-11-17,Rajsamand,25.0715,73.8798,0.0,16.66,51.87,1.16,94.89
2025-11-18,Rajsamand,25.0715,73.8798,0.0,16.69,51.63,1.2,94.72
2025-11-19,Rajsamand,25.0715,73.8798,0.0,17.98,48.76,0.9,94.65
2025-11-20,Rajsamand,25.0715,73.8798,0.0,17.95,55.01,1.06,94.72
2025-11-21,Rajsamand,25.0715,73.8798,0.0,17.03,62.04,1.15,94.8
2025-11-22,Rajsamand,25.0715,73.8798,0.0,18.56,52.82,0.86,94.67
2025-11-23,Rajsamand,25.0715,73.8798,0.0,18.9,46.12,0.88,94.62
2025-11-24,Rajsamand,25.0715,73.8798,0.0,16.3,69.51,1.61,94.68
2025-11-25,Rajsamand,25.0715,73.8798,0.0,16.66,77.52,1.71,94.68
2025-11-26,Rajsamand,25.0715,73.8798,0.0,17.28,80.06,1.82,94.64
2025-11-27,Rajsamand,25.0715,73.8798,0.0,19.25,83.81,1.61,94.72
2025-11-28,Rajsamand,25.0715,73.8798,0.0,19.53,79.75,1.2,94.69
2025-11-29,Rajsamand,25.0715,73.8798,0.0,19.48,76.78,0.86,94.59
2025-11-30,Rajsamand,25.0715,73.8798,0.0,19.39,70.78,1.21,94.55
2025-12-01,Rajsamand,25.0715,73.8798,0.0,18.94,63.82,1.15,94.49
2025-12-02,Rajsamand,25.0715,73.8798,0.0,17.64,58.69,1.24,94.5
2025-12-03,Rajsamand,25.0715,73.8798,0.0,15.81,69.05,1.6,94.75
2025-12-04,Rajsamand,25.0715,73.8798,0.0,15.47,69.34,1.44,94.85
2025-12-05,Rajsamand,25.0715,73.8798,0.0,15.27,69.92,1.4,94.96
2025-12-06,Rajsamand,25.0715,73.8798,0.0,15.24,56.67,1.66,94.96
2025-12-07,Rajsamand,25.0715,73.8798,0.0,17.81,45.43,1.24,94.88
2025-12-08,Rajsamand,25.0715,73.8798,0.0,18.99,40.13,0.99,94.89
2025-12-09,Rajsamand,25.0715,73.8798,0.0,18.19,39.99,1.08,94.87
2025-12-10,Rajsamand,25.0715,73.8798,0.0,18.3,38.04,1.0,94.85
2025-12-11,Rajsamand,25.0715,73.8798,0.0,18.14,38.17,0.94,94.77
2025-12-12,Rajsamand,25.0715,73.8798,0.0,18.69,37.7,0.95,94.66
2025-12-13,Rajsamand,25.0715,73.8798,0.0,18.8,45.44,1.09,94.66
2025-12-14,Rajsamand,25.0715,73.8798,0.0,17.87,56.48,1.0,94.74
2025-12-15,Rajsamand,25.0715,73.8798,0.0,17.59,60.93,1.09,94.78
2025-12-16,Rajsamand,25.0715,73.8798,0.0,16.36,62.06,1.53,94.77
2025-12-17,Rajsamand,25.0715,73.8798,0.0,17.34,49.12,1.16,94.84
2025-12-18,Rajsamand,25.0715,73.8798,0.0,18.32,41.61,0.98,94.84
2025-12-19,Rajsamand,25.0715,73.8798,0.0,18.77,45.24,1.32,94.65
2025-12-20,Rajsamand,25.0715,73.8798,0.0,19.01,49.26,1.2,94.49
2025-12-21,Rajsamand,25.0715,73.8798,0.0,17.82,55.75,1.55,94.58
2025-12-22,Rajsamand,25.0715,73.8798,0.0,18.5,51.22,0.82,94.66
2025-12-23,Rajsamand,25.0715,73.8798,0.0,18.41,51.72,1.22,94.64
2025-12-24,Rajsamand,25.0715,73.8798,0.0,14.76,59.7,1.31,94.61
2025-12-25,Rajsamand,25.0715,73.8798,0.0,15.06,56.43,1.24,94.58
2025-12-26,Rajsamand,25.0715,73.8798,0.0,14.73,61.63,1.4,94.6
2025-12-27,Rajsamand,25.0715,73.8798,0.0,14.59,56.4,1.44,94.62
2025-12-28,Rajsamand,25.0715,73.8798,0.0,15.62,53.58,1.48,94.65
2025-12-29,Rajsamand,25.0715,73.8798,0.0,16.59,54.93,1.26,94.6
2025-12-30,Rajsamand,25.0715,73.8798,0.0,16.35,58.46,1.66,94.42
2025-12-31,Rajsamand,25.0715,73.8798,0.46,15.84,67.9,1.88,94.21
2025-01-01,Sawai Madhopur,26.0173,76.3441,0.0,13.94,54.98,0.89,98.7
2025-01-02,Sawai Madhopur,26.0173,76.3441,0.0,14.39,59.09,1.07,98.67
2025-01-03,Sawai Madhopur,26.0173,76.3441,0.0,15.44,60.11,1.11,98.62
2025-01-04,Sawai Madhopur,26.0173,76.3441,0.0,15.86,61.68,1.41,98.38
2025-01-05,Sawai Madhopur,26.0173,76.3441,1.84,16.04,66.94,2.09,98.26
2025-01-06,Sawai Madhopur,26.0173,76.3441,0.0,14.57,75.52,1.09,98.43
2025-01-07,Sawai Madhopur,26.0173,76.3441,0.0,12.86,61.04,1.51,98.65
2025-01-08,Sawai Madhopur,26.0173,76.3441,0.0,13.53,46.44,1.2,98.52
2025-01-09,Sawai Madhopur,26.0173,76.3441,0.0,13.91,52.25,1.42,98.6
2025-01-10,Sawai Madhopur,26.0173,76.3441,0.0,13.62,62.17,2.06,98.65
2025-01-11,Sawai Madhopur,26.0173,76.3441,3.38,13.42,70.86,1.81,98.5
2025-01-12,Sawai Madhopur,26.0173,76.3441,0.35,13.98,70.87,1.43,98.66
2025-01-13,Sawai Madhopur,26.0173,76.3441,0.0,12.51,67.83,1.09,98.75
2025-01-14,Sawai Madhopur,26.0173,76.3441,0.0,13.36,62.41,1.16,98.7
2025-01-15,Sawai Madhopur,26.0173,76.3441,2.42,13.3,71.42,1.43,98.71
2025-01-16,Sawai Madhopur,26.0173,76.3441,2.37,14.98,76.92,1.38,98.75
2025-01-17,Sawai Madhopur,26.0173,76.3441,0.0,13.08,73.46,1.4,98.84
2025-01-18,Sawai Madhopur,26.0173,76.3441,0.0,13.7,69.51,1.09,98.61
2025-01-19,Sawai Madhopur,26.0173,76.3441,0.0,17.85,66.85,1.38,98.49
2025-01-20,Sawai Madhopur,26.0173,76.3441,0.0,19.37,62.18,1.11,98.4
2025-01-21,Sawai Madhopur,26.0173,76.3441,0.0,18.74,62.22,0.87,98.26
2025-01-22,Sawai Madhopur,26.0173,76.3441,0.0,18.03,67.21,1.58,98.16
2025-01-23,Sawai Madhopur,26.0173,76.3441,0.0,17.11,69.21,1.47,98.28
2025-01-24,Sawai Madhopur,26.0173,76.3441,0.0,15.68,49.73,1.49,98.47
2025-01-25,Sawai Madhopur,26.0173,76.3441,0.0,16.53,37.75,1.11,98.46
2025-01-26,Sawai Madhopur,26.0173,76.3441,0.0,16.8,33.09,0.91,98.39
2025-01-27,Sawai Madhopur,26.0173,76.3441,0.0,16.8,35.04,1.1,98.23
2025-01-28,Sawai Madhopur,26.0173,76.3441,0.0,17.1,38.6,0.91,98.17
2025-01-29,Sawai Madhopur,26.0173,76.3441,0.0,17.83,50.51,1.52,98.19
2025-01-30,Sawai Madhopur,26.0173,76.3441,0.0,18.87,45.3,1.33,97.94
2025-01-31,Sawai Madhopur,26.0173,76.3441,0.0,18.2,43.54,1.13,97.9
2025-02-01,Sawai Madhopur,26.0173,76.3441,0.0,18.13,43.94,1.19,98.08
2025-02-02,Sawai Madhopur,26.0173,76.3441,0.0,17.45,47.49,1.08,98.3
2025-02-03,Sawai Madhopur,26.0173,76.3441,0.03,18.33,52.02,1.71,98.22
2025-02-04,Sawai Madhopur,26.0173,76.3441,0.06,19.25,56.88,1.47,98.21
2025-02-05,Sawai Madhopur,26.0173,76.3441,0.0,15.99,42.63,2.16,98.41
2025-02-06,Sawai Madhopur,26.0173,76.3441,0.0,15.57,42.11,1.23,98.6
2025-02-07,Sawai Madhopur,26.0173,76.3441,0.0,15.4,38.23,1.31,98.62
2025-02-08,Sawai Madhopur,26.0173,76.3441,0.0,17.1,34.13,0.95,98.45
2025-02-09,Sawai Madhopur,26.0173,76.3441,0.0,18.29,35.09,1.1,98.27
2025-02-10,Sawai Madhopur,26.0173,76.3441,0.0,20.12,36.97,1.27,98.21
2025-02-11,Sawai Madhopur,26.0173,76.3441,0.0,21.01,35.14,1.29,98.18
2025-02-12,Sawai Madhopur,26.0173,76.3441,0.0,18.78,42.18,1.92,98.34
2025-02-13,Sawai Madhopur,26.0173,76.3441,0.0,18.75,35.19,1.48,98.46
2025-02-14,Sawai Madhopur,26.0173,76.3441,0.0,21.09,31.14,1.37,98.25
2025-02-15,Sawai Madhopur,26.0173,76.3441,0.0,22.14,37.28,2.18,97.87
2025-02-16,Sawai Madhopur,26.0173,76.3441,0.0,20.9,44.2,1.31,98.03
2025-02-17,Sawai Madhopur,26.0173,76.3441,0.0,21.51,44.52,2.15,98.28
2025-02-18,Sawai Madhopur,26.0173,76.3441,0.41,22.28,44.7,1.8,98.24
2025-02-19,Sawai Madhopur,26.0173,76.3441,0.5,22.38,46.55,1.42,98.11
2025-02-20,Sawai Madhopur,26.0173,76.3441,0.17,23.06,45.52,1.49,98.11
2025-02-21,Sawai Madhopur,26.0173,76.3441,0.0,20.89,42.81,2.19,98.44
2025-02-22,Sawai Madhopur,26.0173,76.3441,0.0,19.81,38.54,1.55,98.53
2025-02-23,Sawai Madhopur,26.0173,76.3441,0.0,20.73,44.12,1.11,98.56
2025-02-24,Sawai Madhopur,26.0173,76.3441,0.0,21.43,40.12,1.07,98.68
2025-02-25,Sawai Madhopur,26.0173,76.3441,0.0,22.02,36.83,1.15,98.72
2025-02-26,Sawai Madhopur,26.0173,76.3441,0.0,23.06,35.21,1.46,98.69
2025-02-27,Sawai Madhopur,26.0173,76.3441,0.0,22.39,39.67,1.23,98.34
2025-02-28,Sawai Madhopur,26.0173,76.3441,0.0,24.56,36.79,2.23,97.99
2025-03-01,Sawai Madhopur,26.0173,76.3441,0.0,23.66,43.23,2.03,98.04
2025-03-02,Sawai Madhopur,26.0173,76.3441,0.01,23.16,46.15,1.45,98.05
2025-03-03,Sawai Madhopur,26.0173,76.3441,0.0,23.69,36.85,2.27,97.99
2025-03-04,Sawai Madhopur,26.0173,76.3441,0.0,21.49,26.94,3.45,98.27
2025-03-05,Sawai Madhopur,26.0173,76.3441,0.0,18.08,21.19,2.76,98.45
2025-03-06,Sawai Madhopur,26.0173,76.3441,0.0,21.54,17.9,1.81,98.25
2025-03-07,Sawai Madhopur,26.0173,76.3441,0.0,24.43,17.47,1.61,97.95
2025-03-08,Sawai Madhopur,26.0173,76.3441,0.0,24.43,20.62,1.31,97.82
2025-03-09,Sawai Madhopur,26.0173,76.3441,0.0,24.89,20.2,2.16,98.03
2025-03-10,Sawai Madhopur,26.0173,76.3441,0.0,26.93,25.18,2.25,98.29
2025-03-11,Sawai Madhopur,26.0173,76.3441,0.0,27.97,22.52,2.12,98.17
2025-03-12,Sawai Madhopur,26.0173,76.3441,0.0,28.08,25.84,2.04,97.8
2025-03-13,Sawai Madhopur,26.0173,76.3441,0.0,28.94,27.6,1.84,97.6
2025-03-14,Sawai Madhopur,26.0173,76.3441,0.04,29.17,25.25,1.44,97.65
2025-03-15,Sawai Madhopur,26.0173,76.3441,0.2,28.17,29.08,2.41,97.81
2025-03-16,Sawai Madhopur,26.0173,76.3441,0.0,26.89,31.16,2.45,97.99
2025-03-17,Sawai Madhopur,26.0173,76.3441,0.0,26.37,24.53,2.32,98.11
2025-03-18,Sawai Madhopur,26.0173,76.3441,0.0,25.2,23.87,1.73,98.13
2025-03-19,Sawai Madhopur,26.0173,76.3441,0.0,25.88,18.75,1.89,98.15
2025-03-20,Sawai Madhopur,26.0173,76.3441,0.0,27.07,17.95,2.93,98.22
2025-03-21,Sawai Madhopur,26.0173,76.3441,0.0,27.1,21.39,2.22,98.27
2025-03-22,Sawai Madhopur,26.0173,76.3441,0.0,27.63,19.37,2.52,98.14
2025-03-23,Sawai Madhopur,26.0173,76.3441,0.0,26.51,16.1,1.5,98.26
2025-03-24,Sawai Madhopur,26.0173,76.3441,0.0,27.27,16.77,1.65,98.19
2025-03-25,Sawai Madhopur,26.0173,76.3441,0.0,29.39,15.73,1.62,97.8
2025-03-26,Sawai Madhopur,26.0173,76.3441,0.0,30.25,15.49,1.97,97.56
2025-03-27,Sawai Madhopur,26.0173,76.3441,0.0,30.33,19.17,3.34,97.62
2025-03-28,Sawai Madhopur,26.0173,76.3441,0.0,26.36,7.06,3.22,97.87
